"species_name","decimalLatitude","decimalLongitude"
"Eugenes_spectabilis",10.130684,-84.12529
"Eugenes_spectabilis",10.204253,-84.16136
"Eugenes_spectabilis",9.501971,-83.694084
"Eugenes_spectabilis",10.341013,-84.790634
"Eugenes_spectabilis",10.092115,-84.060074
"Eugenes_spectabilis",10.306137,-84.80788
"Eugenes_spectabilis",9.623774,-83.82204
"Eugenes_spectabilis",10.008505,-83.69141
"Eugenes_spectabilis",9.548149,-83.81031
"Eugenes_spectabilis",8.867355,-82.5589
"Eugenes_spectabilis",9.666667,-83.86667
"Eugenes_spectabilis",9.677475,-83.88727
"Eugenes_spectabilis",9.676352,-83.88704
"Eugenes_spectabilis",10.075187,-84.10673
"Eugenes_spectabilis",9.535333,-83.865204
"Eugenes_spectabilis",10.035602,-83.92813
"Eugenes_spectabilis",9.625629,-83.839676
"Eugenes_spectabilis",8.813847,-82.49851
"Eugenes_spectabilis",9.710142,-84.04036
"Eugenes_spectabilis",9.640531,-83.935265
"Eugenes_spectabilis",10.311664,-84.80915
"Eugenes_spectabilis",9.547141,-83.803
"Eugenes_spectabilis",9.60257,-83.82341
"Eugenes_spectabilis",9.669454,-83.88574
"Eugenes_spectabilis",8.838598,-82.47831
"Eugenes_spectabilis",8.893905,-82.60963
"Eugenes_spectabilis",8.850899,-82.69323
"Eugenes_spectabilis",8.813056,-82.48331
"Eugenes_spectabilis",10.256776,-84.16993
"Eugenes_spectabilis",10.077177,-84.10331
"Eugenes_spectabilis",9.553177,-83.80928
"Eugenes_spectabilis",8.762761,-82.25605
"Eugenes_spectabilis",8.782957,-82.404785
"Eugenes_spectabilis",9.582355,-83.89481
"Eugenes_spectabilis",9.957564,-83.84625
"Eugenes_spectabilis",9.550835,-83.80831
"Eugenes_spectabilis",9.577661,-83.79974
"Eugenes_spectabilis",8.862514,-82.56938
"Eugenes_spectabilis",10.006907,-83.716095
"Eugenes_spectabilis",9.576749,-83.84923
"Eugenes_spectabilis",9.587417,-83.79969
"Eugenes_spectabilis",9.550805,-83.807434
"Eugenes_spectabilis",10.156963,-84.19612
"Eugenes_spectabilis",10.128664,-84.161964
"Eugenes_spectabilis",9.621091,-83.858055
"Eugenes_spectabilis",9.576253,-83.80079
"Eugenes_spectabilis",9.67041,-83.88711
"Eugenes_spectabilis",9.63579,-83.92436
"Eugenes_spectabilis",8.889695,-82.61038
"Eugenes_spectabilis",9.68631,-83.91556
"Eugenes_spectabilis",9.50166,-83.66466
"Eugenes_spectabilis",8.814344,-82.483574
"Eugenes_spectabilis",9.546808,-83.81115
"Eugenes_spectabilis",8.89364,-82.61506
"Eugenes_spectabilis",9.997219,-83.76981
"Eugenes_spectabilis",9.645745,-83.84747
"Eugenes_spectabilis",9.648012,-83.85126
"Eugenes_spectabilis",9.956397,-83.845436
"Eugenes_spectabilis",9.682215,-83.91565
"Eugenes_spectabilis",9.553216,-83.80641
"Eugenes_spectabilis",9.827731,-83.77218
"Eugenes_spectabilis",9.669746,-83.871735
"Eugenes_spectabilis",9.549292,-83.862076
"Eugenes_spectabilis",10.152861,-84.149704
"Eugenes_spectabilis",9.550999,-83.80827
"Eugenes_spectabilis",9.970318,-83.8185
"Eugenes_spectabilis",9.444665,-83.5302
"Eugenes_spectabilis",9.566186,-83.79979
"Eugenes_spectabilis",9.645316,-83.91841
"Eugenes_spectabilis",9.997011,-83.77005
"Eugenes_spectabilis",9.6776,-83.887436
"Eugenes_spectabilis",9.551212,-83.8071
"Eugenes_spectabilis",9.681133,-83.879456
"Eugenes_spectabilis",9.33206,-83.37229
"Eugenes_spectabilis",9.681865,-83.915665
"Eugenes_spectabilis",10.103803,-84.012825
"Eugenes_spectabilis",9.742516,-83.95097
"Eugenes_spectabilis",8.812888,-82.48335
"Eugenes_spectabilis",8.892788,-82.575134
"Eugenes_spectabilis",9.558341,-83.80296
"Eugenes_spectabilis",10.021209,-83.94392
"Eugenes_spectabilis",9.565596,-83.75596
"Eugenes_spectabilis",8.845128,-82.47179
"Eugenes_spectabilis",9.554555,-83.764
"Eugenes_spectabilis",9.370429,-83.490906
"Eugenes_spectabilis",9.454559,-83.60765
"Eugenes_spectabilis",9.729105,-83.962746
"Eugenes_spectabilis",8.84563,-82.48879
"Eugenes_spectabilis",9.961352,-83.84474
"Eugenes_spectabilis",9.550456,-83.80747
"Eugenes_spectabilis",10.001838,-83.75655
"Eugenes_spectabilis",9.466867,-83.594696
"Eugenes_spectabilis",10.206762,-84.305
"Eugenes_spectabilis",10.155213,-84.225136
"Eugenes_spectabilis",9.959119,-83.84534
"Eugenes_spectabilis",8.875105,-82.54732
"Eugenes_spectabilis",9.677391,-83.88714
"Eugenes_spectabilis",9.640968,-83.84619
"Eugenes_spectabilis",8.81282,-82.48312
"Eugenes_spectabilis",9.547424,-83.810394
"Eugenes_spectabilis",8.85137,-82.55273
"Eugenes_spectabilis",9.847055,-84.11767
"Eugenes_spectabilis",9.402812,-83.66779
"Eugenes_spectabilis",9.557978,-83.72297
"Eugenes_spectabilis",9.558052,-83.72361
"Eugenes_spectabilis",9.565242,-83.80152
"Eugenes_spectabilis",8.834697,-82.47647
"Eugenes_spectabilis",10.010596,-83.75814
"Eugenes_spectabilis",10.170107,-84.23215
"Eugenes_spectabilis",9.676604,-83.88765
"Eugenes_spectabilis",8.871091,-82.55273
"Eugenes_spectabilis",8.8702,-82.5649
"Eugenes_spectabilis",9.637588,-83.84922
"Eugenes_spectabilis",10.04469,-83.93948
"Eugenes_spectabilis",9.960213,-83.84474
"Eugenes_spectabilis",9.982503,-83.84945
"Eugenes_spectabilis",10.176909,-84.15806
"Eugenes_spectabilis",9.550124,-83.809
"Eugenes_spectabilis",10.158733,-84.172165
"Eugenes_spectabilis",10.173432,-84.198685
"Eugenes_spectabilis",9.501722,-83.69391
"Eugenes_spectabilis",9.669542,-83.885704
"Eugenes_spectabilis",9.6443,-83.85033
"Eugenes_spectabilis",8.85021,-82.53849
"Eugenes_spectabilis",9.680391,-83.88156
"Eugenes_spectabilis",9.955577,-83.84664
"Eugenes_spectabilis",9.577816,-83.801674
"Eugenes_spectabilis",9.681506,-83.87944
"Eugenes_spectabilis",9.549995,-83.80756
"Eugenes_spectabilis",9.95881,-83.84539
"Eugenes_spectabilis",9.587482,-83.79949
"Eugenes_spectabilis",9.541188,-83.72121
"Eugenes_spectabilis",9.701379,-83.97282
"Eugenes_spectabilis",10.201407,-84.16677
"Eugenes_spectabilis",9.588055,-83.79938
"Eugenes_spectabilis",10.197338,-84.23119
"Eugenes_spectabilis",10.167488,-84.23009
"Eugenes_spectabilis",9.67738,-83.8869
"Eugenes_spectabilis",9.556583,-83.805466
"Eugenes_spectabilis",9.457549,-83.58023
"Eugenes_spectabilis",9.570621,-83.739
"Eugenes_spectabilis",9.552511,-83.808304
"Eugenes_spectabilis",9.652028,-83.89578
"Eugenes_spectabilis",10.203671,-84.16171
"Eugenes_spectabilis",9.7043,-83.91553
"Eugenes_spectabilis",9.677665,-83.887215
"Eugenes_spectabilis",9.847092,-84.134445
"Eugenes_spectabilis",9.640774,-83.84576
"Eugenes_spectabilis",9.6335,-83.83145
"Eugenes_spectabilis",9.667304,-83.87712
"Eugenes_spectabilis",9.557762,-83.80338
"Eugenes_spectabilis",9.514405,-83.59872
"Eugenes_spectabilis",10.163276,-84.20653
"Eugenes_spectabilis",10.222811,-84.31292
"Eugenes_spectabilis",9.478355,-83.48733
"Eugenes_spectabilis",9.632875,-83.85319
"Eugenes_spectabilis",10.201507,-84.157524
"Eugenes_spectabilis",10.005283,-83.79362
"Eugenes_spectabilis",10.134285,-84.099525
"Eugenes_spectabilis",9.530708,-83.575226
"Eugenes_spectabilis",9.5583,-83.72371
"Eugenes_spectabilis",9.558264,-83.72372
"Eugenes_spectabilis",9.776816,-83.91117
"Eugenes_spectabilis",9.66778,-83.88359
"Eugenes_spectabilis",8.869321,-82.56707
"Eugenes_spectabilis",9.643712,-83.84978
"Eugenes_spectabilis",10.132146,-84.099335
"Eugenes_spectabilis",9.468019,-83.59123
"Eugenes_spectabilis",9.552868,-83.808846
"Eugenes_spectabilis",9.975365,-83.768005
"Eugenes_spectabilis",10.195577,-84.38211
"Eugenes_spectabilis",8.674607,-82.21969
"Eugenes_spectabilis",8.845013,-82.535736
"Eugenes_spectabilis",9.588043,-83.7994
"Eugenes_spectabilis",9.746012,-84.13475
"Eugenes_spectabilis",8.848548,-82.59675
"Eugenes_spectabilis",8.85037,-82.53108
"Eugenes_spectabilis",9.654534,-83.847984
"Eugenes_spectabilis",8.890185,-82.61107
"Eugenes_spectabilis",9.598211,-83.75753
"Eugenes_spectabilis",9.670085,-83.874306
"Eugenes_spectabilis",10.022267,-83.94645
"Eugenes_spectabilis",10.176278,-84.38948
"Eugenes_spectabilis",9.544867,-83.716415
"Eugenes_spectabilis",9.546796,-83.81314
"Eugenes_spectabilis",9.583824,-83.79804
"Eugenes_spectabilis",9.636853,-83.84975
"Eugenes_spectabilis",9.984672,-83.775055
"Eugenes_spectabilis",10.235904,-84.085175
"Eugenes_spectabilis",8.883365,-82.68351
"Eugenes_spectabilis",9.677395,-83.88709
"Eugenes_spectabilis",9.546771,-83.81157
"Eugenes_spectabilis",9.547,-83.806
"Eugenes_spectabilis",8.811222,-82.48555
"Eugenes_spectabilis",9.610108,-83.82058
"Eugenes_spectabilis",9.557351,-83.91048
"Eugenes_spectabilis",9.578203,-83.80173
"Eugenes_spectabilis",9.64102,-83.85377
"Eugenes_spectabilis",10.186739,-83.75093
"Eugenes_spectabilis",8.876677,-82.54981
"Eugenes_spectabilis",9.454251,-83.54463
"Eugenes_spectabilis",8.817086,-82.479126
"Eugenes_spectabilis",10.189897,-84.23032
"Eugenes_spectabilis",9.957877,-83.845955
"Eugenes_spectabilis",9.980939,-84.07892
"Eugenes_spectabilis",10.230713,-84.39567
"Eugenes_spectabilis",10.314669,-84.37858
"Eugenes_spectabilis",9.473542,-83.74951
"Eugenes_spectabilis",9.637552,-83.849434
"Eugenes_spectabilis",9.983576,-83.79418
"Eugenes_spectabilis",9.883101,-84.13688
"Eugenes_spectabilis",9.550741,-83.807724
"Eugenes_spectabilis",8.855559,-82.707825
"Eugenes_spectabilis",9.640655,-83.84652
"Eugenes_spectabilis",9.534867,-83.86068
"Eugenes_spectabilis",9.635673,-83.8504
"Eugenes_spectabilis",8.849444,-82.54358
"Eugenes_spectabilis",9.546817,-83.814766
"Eugenes_spectabilis",8.874781,-82.54687
"Eugenes_spectabilis",9.68369,-83.8958
"Eugenes_spectabilis",8.852265,-82.57549
"Eugenes_spectabilis",9.636038,-83.84884
"Eugenes_spectabilis",9.677625,-83.887375
"Eugenes_spectabilis",10.204021,-84.31729
"Eugenes_spectabilis",9.540955,-83.86319
"Eugenes_spectabilis",9.552544,-83.80817
"Eugenes_spectabilis",10.211037,-84.164375
"Eugenes_spectabilis",9.549156,-83.80839
"Eugenes_spectabilis",9.447044,-83.493324
"Eugenes_spectabilis",8.874773,-82.547
"Eugenes_spectabilis",8.735564,-82.26654
"Eugenes_spectabilis",9.712441,-83.94413
"Eugenes_spectabilis",9.638426,-83.857834
"Eugenes_spectabilis",10.03554,-83.92802
"Eugenes_spectabilis",8.813147,-82.483955
"Eugenes_spectabilis",10.141503,-84.10549
"Eugenes_spectabilis",9.5528,-83.8069
"Eugenes_spectabilis",9.651385,-83.91074
"Eugenes_spectabilis",10.134213,-84.110275
"Eugenes_spectabilis",9.676115,-83.887215
"Eugenes_spectabilis",10.16808,-84.23037
"Eugenes_spectabilis",9.671668,-83.88082
"Eugenes_spectabilis",8.882821,-82.683495
"Eugenes_spectabilis",9.640247,-83.84223
"Eugenes_spectabilis",9.792083,-83.90877
"Eugenes_spectabilis",10.092473,-84.10953
"Eugenes_spectabilis",9.584765,-83.80162
"Eugenes_spectabilis",9.644004,-83.850975
"Eugenes_spectabilis",9.643759,-83.84993
"Eugenes_spectabilis",10.157157,-84.19575
"Eugenes_spectabilis",9.497413,-83.70498
"Eugenes_spectabilis",9.906368,-83.8708
"Eugenes_spectabilis",9.553524,-83.86559
"Eugenes_spectabilis",9.588038,-83.79939
"Eugenes_spectabilis",9.127944,-83.06636
"Eugenes_spectabilis",9.936126,-83.97231
"Eugenes_spectabilis",9.641041,-83.85368
"Eugenes_spectabilis",9.704401,-83.91549
"Eugenes_spectabilis",9.546736,-83.71343
"Eugenes_spectabilis",8.894066,-82.614876
"Eugenes_spectabilis",9.699918,-83.94334
"Eugenes_spectabilis",9.558285,-83.72393
"Eugenes_spectabilis",9.57808,-83.8814
"Eugenes_spectabilis",10.254325,-84.3721
"Eugenes_spectabilis",9.551738,-83.767555
"Eugenes_spectabilis",9.673344,-83.86876
"Eugenes_spectabilis",10.222441,-84.167274
"Eugenes_spectabilis",10.203721,-84.16303
"Eugenes_spectabilis",10.313971,-84.8167
"Eugenes_spectabilis",9.589985,-83.798904
"Eugenes_spectabilis",8.827451,-82.61396
"Eugenes_spectabilis",9.631448,-83.85102
"Eugenes_spectabilis",9.605997,-83.76191
"Eugenes_spectabilis",9.54888,-83.8089
"Eugenes_spectabilis",8.874834,-82.547
"Eugenes_spectabilis",9.833905,-84.10604
"Eugenes_spectabilis",8.7989,-82.5363
"Eugenes_spectabilis",9.55804,-83.72345
"Eugenes_spectabilis",9.615381,-83.81817
"Eugenes_spectabilis",10.091413,-84.049736
"Eugenes_spectabilis",9.569012,-83.80268
"Eugenes_spectabilis",10.226589,-84.37858
"Eugenes_spectabilis",9.67403,-83.91247
"Eugenes_spectabilis",9.550522,-83.807465
"Eugenes_spectabilis",9.567577,-83.80013
"Eugenes_spectabilis",9.633099,-83.85317
"Eugenes_spectabilis",9.63302,-83.85456
"Eugenes_spectabilis",9.674413,-83.891335
"Eugenes_spectabilis",9.598641,-83.79526
"Eugenes_spectabilis",9.558116,-83.72363
"Eugenes_spectabilis",9.578238,-83.79976
"Eugenes_spectabilis",10.342365,-84.798325
"Eugenes_spectabilis",9.546751,-83.71331
"Eugenes_spectabilis",9.576594,-83.8005
"Eugenes_spectabilis",10.204533,-84.16145
"Eugenes_spectabilis",9.587919,-83.79947
"Eugenes_spectabilis",9.676884,-83.88674
"Eugenes_spectabilis",9.552762,-83.80762
"Eugenes_spectabilis",9.654061,-83.84776
"Eugenes_spectabilis",9.653419,-83.84901
"Eugenes_spectabilis",9.729006,-83.9625
"Eugenes_spectabilis",9.644333,-83.850395
"Eugenes_spectabilis",9.979092,-83.83534
"Eugenes_spectabilis",9.551007,-83.80822
"Eugenes_spectabilis",9.548995,-83.80959
"Eugenes_spectabilis",8.872157,-82.566124
"Eugenes_spectabilis",9.55029,-83.80748
"Eugenes_spectabilis",9.567405,-83.752045
"Eugenes_spectabilis",8.8475,-82.53917
"Eugenes_spectabilis",9.57765,-83.80183
"Eugenes_spectabilis",9.55088,-83.80767
"Eugenes_spectabilis",9.603048,-83.78798
"Eugenes_spectabilis",9.687398,-83.91838
"Eugenes_spectabilis",8.884558,-82.683754
"Eugenes_spectabilis",9.608693,-83.82314
"Eugenes_spectabilis",10.010524,-83.70966
"Eugenes_spectabilis",9.577013,-83.848045
"Eugenes_spectabilis",9.652657,-83.84938
"Eugenes_spectabilis",9.978759,-83.835175
"Eugenes_spectabilis",9.586136,-83.798775
"Eugenes_spectabilis",10.11682,-84.163704
"Eugenes_spectabilis",8.8129,-82.46192
"Eugenes_spectabilis",10.086137,-84.07911
"Eugenes_spectabilis",9.977436,-83.84575
"Eugenes_spectabilis",9.549314,-83.80777
"Eugenes_spectabilis",9.577755,-83.8469
"Eugenes_spectabilis",9.535988,-83.86202
"Eugenes_spectabilis",9.644572,-83.850334
"Eugenes_spectabilis",10.268915,-84.16159
"Eugenes_spectabilis",9.647431,-83.82232
"Eugenes_spectabilis",9.637691,-83.84922
"Eugenes_spectabilis",9.47121,-83.59161
"Eugenes_spectabilis",8.848478,-82.59695
"Eugenes_spectabilis",10.197258,-84.572136
"Eugenes_spectabilis",8.864905,-82.56943
"Eugenes_spectabilis",9.535053,-83.70154
"Eugenes_spectabilis",9.615711,-83.815346
"Eugenes_spectabilis",10.155164,-84.225105
"Eugenes_spectabilis",9.677438,-83.88734
"Eugenes_spectabilis",9.631183,-83.85585
"Eugenes_spectabilis",9.669992,-83.88602
"Eugenes_spectabilis",9.550295,-83.80753
"Eugenes_spectabilis",9.565051,-83.802155
"Eugenes_spectabilis",9.602901,-83.79158
"Eugenes_spectabilis",9.94519,-83.8615
"Eugenes_spectabilis",9.552339,-83.80492
"Eugenes_spectabilis",9.547537,-83.81022
"Eugenes_spectabilis",9.97088,-83.95271
"Eugenes_spectabilis",9.644321,-83.85063
"Eugenes_spectabilis",9.5643,-83.8016
"Eugenes_spectabilis",10.001345,-83.75696
"Eugenes_spectabilis",9.669876,-84.02545
"Eugenes_spectabilis",9.647356,-83.8467
"Eugenes_spectabilis",9.551997,-83.766075
"Eugenes_spectabilis",10.176055,-84.14584
"Eugenes_spectabilis",8.84691,-82.556244
"Eugenes_spectabilis",9.548672,-83.800385
"Eugenes_spectabilis",9.633451,-83.8539
"Eugenes_spectabilis",9.559468,-83.72463
"Eugenes_spectabilis",8.830551,-82.48273
"Eugenes_spectabilis",9.644236,-83.85028
"Eugenes_spectabilis",9.889436,-84.12899
"Eugenes_spectabilis",9.546807,-83.81151
"Eugenes_spectabilis",9.559385,-83.726524
"Eugenes_spectabilis",9.983054,-83.835754
"Eugenes_spectabilis",9.650231,-83.911255
"Eugenes_spectabilis",8.869511,-82.5668
"Eugenes_spectabilis",9.66784,-83.88365
"Eugenes_spectabilis",9.553515,-83.80964
"Eugenes_spectabilis",10.156087,-84.280205
"Eugenes_spectabilis",9.603115,-83.78823
"Eugenes_spectabilis",9.686792,-83.926155
"Eugenes_spectabilis",9.5473,-83.8594
"Eugenes_spectabilis",9.494616,-83.70118
"Eugenes_spectabilis",9.608621,-83.82242
"Eugenes_spectabilis",9.550672,-83.80723
"Eugenes_spectabilis",9.603021,-83.7636
"Eugenes_spectabilis",9.576376,-83.79822
"Eugenes_spectabilis",9.640165,-83.91151
"Eugenes_spectabilis",9.547493,-83.81097
"Eugenes_spectabilis",9.369123,-83.70739
"Eugenes_spectabilis",10.143959,-84.24563
"Eugenes_spectabilis",10.028489,-83.943474
"Eugenes_spectabilis",9.606068,-83.76185
"Eugenes_spectabilis",10.085213,-84.12184
"Eugenes_spectabilis",9.558189,-83.7238
"Eugenes_spectabilis",9.640394,-83.84198
"Eugenes_spectabilis",8.855559,-82.5606
"Eugenes_spectabilis",9.499356,-83.66321
"Eugenes_spectabilis",9.644364,-83.850426
"Eugenes_spectabilis",10.062333,-83.983315
"Eugenes_spectabilis",10.214922,-84.16798
"Eugenes_spectabilis",9.53275,-83.8215
"Eugenes_spectabilis",9.55217,-83.80955
"Eugenes_spectabilis",9.551118,-83.8081
"Eugenes_spectabilis",10.206105,-84.15983
"Eugenes_spectabilis",10.2627,-84.35529
"Eugenes_spectabilis",9.576946,-83.84917
"Eugenes_spectabilis",9.565254,-83.8009
"Eugenes_spectabilis",9.550315,-83.80842
"Eugenes_spectabilis",9.934137,-83.877884
"Eugenes_spectabilis",8.762153,-82.358154
"Eugenes_spectabilis",9.56463,-83.80153
"Eugenes_spectabilis",9.677355,-83.88709
"Eugenes_spectabilis",8.769615,-82.672585
"Eugenes_spectabilis",9.585041,-83.79814
"Eugenes_spectabilis",9.550798,-83.80789
"Eugenes_spectabilis",9.552255,-83.76706
"Eugenes_spectabilis",9.565927,-83.80187
"Eugenes_spectabilis",9.470499,-83.58351
"Eugenes_spectabilis",10.165287,-84.206436
"Eugenes_spectabilis",10.152751,-84.14937
"Eugenes_spectabilis",9.574332,-83.79992
"Eugenes_spectabilis",9.644531,-83.85033
"Eugenes_spectabilis",9.58436,-83.798294
"Eugenes_spectabilis",9.614404,-83.81848
"Eugenes_spectabilis",10.303062,-84.78755
"Eugenes_spectabilis",9.5418,-83.8895
"Eugenes_spectabilis",9.551108,-83.80713
"Eugenes_spectabilis",9.549642,-83.80795
"Eugenes_spectabilis",9.577645,-83.8018
"Eugenes_spectabilis",9.541738,-83.816475
"Eugenes_spectabilis",10.020522,-83.7173
"Eugenes_spectabilis",9.932668,-83.88328
"Eugenes_spectabilis",10.20288,-84.16154
"Eugenes_spectabilis",9.534416,-83.86227
"Eugenes_spectabilis",10.156897,-84.19585
"Eugenes_spectabilis",9.550897,-83.80801
"Eugenes_spectabilis",8.862431,-82.544174
"Eugenes_spectabilis",9.57891,-83.798996
"Eugenes_spectabilis",9.510471,-83.69082
"Eugenes_spectabilis",9.644331,-83.8504
"Eugenes_spectabilis",9.6795,-83.895775
"Eugenes_spectabilis",9.552339,-83.767876
"Eugenes_spectabilis",9.585101,-83.7956
"Eugenes_spectabilis",8.809846,-82.593155
"Eugenes_spectabilis",8.858208,-82.56087
"Eugenes_spectabilis",9.565267,-83.801186
"Eugenes_spectabilis",9.978694,-83.84654
"Eugenes_spectabilis",9.565346,-83.801704
"Eugenes_spectabilis",10.223761,-84.35063
"Eugenes_spectabilis",9.520945,-83.578926
"Eugenes_spectabilis",8.868653,-82.56635
"Eugenes_spectabilis",9.535454,-83.85885
"Eugenes_spectabilis",10.204025,-84.31724
"Eugenes_spectabilis",8.815417,-82.46332
"Eugenes_spectabilis",9.546799,-83.811226
"Eugenes_spectabilis",9.54663,-83.71329
"Eugenes_spectabilis",9.49883,-83.663574
"Eugenes_spectabilis",9.978183,-83.846794
"Eugenes_spectabilis",8.86851,-82.566475
"Eugenes_spectabilis",9.844738,-84.125786
"Eugenes_spectabilis",9.546815,-83.81186
"Eugenes_spectabilis",8.890269,-82.61142
"Eugenes_spectabilis",8.809875,-82.45611
"Eugenes_spectabilis",9.473853,-83.60917
"Eugenes_spectabilis",9.587824,-83.7993
"Eugenes_spectabilis",9.657192,-83.85813
"Eugenes_spectabilis",10.130178,-84.125656
"Eugenes_spectabilis",9.550398,-83.80729
"Eugenes_spectabilis",9.836748,-84.10457
"Eugenes_spectabilis",9.501966,-83.693985
"Eugenes_spectabilis",10.016777,-83.84359
"Eugenes_spectabilis",10.184511,-84.247284
"Eugenes_spectabilis",10.182722,-84.3612
"Eugenes_spectabilis",9.56931,-83.8002
"Eugenes_spectabilis",9.373531,-83.704315
"Eugenes_spectabilis",10.068187,-84.077705
"Eugenes_spectabilis",10.281414,-84.79109
"Eugenes_spectabilis",9.613704,-83.81736
"Eugenes_spectabilis",9.632931,-83.85405
"Eugenes_spectabilis",9.587377,-83.7998
"Eugenes_spectabilis",9.680037,-83.88637
"Eugenes_spectabilis",9.948609,-83.695145
"Eugenes_spectabilis",8.792172,-82.656586
"Eugenes_spectabilis",9.739906,-83.959526
"Eugenes_spectabilis",9.985922,-84.18544
"Eugenes_spectabilis",9.546958,-83.8111
"Eugenes_spectabilis",9.578039,-83.801704
"Eugenes_spectabilis",8.80761,-82.53522
"Eugenes_spectabilis",8.831054,-82.74364
"Eugenes_spectabilis",9.494642,-83.72816
"Eugenes_spectabilis",9.645476,-83.84749
"Eugenes_spectabilis",9.635784,-83.84268
"Eugenes_spectabilis",9.6676,-83.88358
"Eugenes_spectabilis",10.162058,-83.93813
"Eugenes_spectabilis",9.981644,-83.965866
"Eugenes_spectabilis",10.148748,-84.20297
"Eugenes_spectabilis",8.87696,-82.57067
"Eugenes_spectabilis",9.569048,-83.79998
"Eugenes_spectabilis",9.338029,-83.61776
"Eugenes_spectabilis",10.301408,-84.79536
"Eugenes_spectabilis",9.952313,-83.883766
"Eugenes_spectabilis",9.644587,-83.85067
"Eugenes_spectabilis",9.55337,-83.80925
"Eugenes_spectabilis",9.532975,-83.57122
"Eugenes_spectabilis",9.550881,-83.807175
"Eugenes_spectabilis",9.448671,-83.51882
"Eugenes_spectabilis",9.637919,-83.849205
"Eugenes_spectabilis",8.844644,-82.47825
"Eugenes_spectabilis",9.566054,-83.799614
"Eugenes_spectabilis",9.697667,-83.95676
"Eugenes_spectabilis",10.156944,-84.19605
"Eugenes_spectabilis",8.849387,-82.5421
"Eugenes_spectabilis",8.863799,-82.598724
"Eugenes_spectabilis",9.568928,-83.79959
"Eugenes_spectabilis",9.558,-83.7236
"Eugenes_spectabilis",10.298968,-84.80498
"Eugenes_spectabilis",9.569565,-83.80068
"Eugenes_spectabilis",9.549124,-83.80367
"Eugenes_spectabilis",10.173658,-83.91337
"Eugenes_spectabilis",9.52384,-83.60866
"Eugenes_spectabilis",9.558153,-83.724815
"Eugenes_spectabilis",9.585193,-83.79935
"Eugenes_spectabilis",10.302674,-84.7957
"Eugenes_spectabilis",9.580861,-83.79923
"Eugenes_spectabilis",9.550671,-83.80824
"Eugenes_spectabilis",10.028576,-83.94338
"Eugenes_spectabilis",9.564777,-83.80141
"Eugenes_spectabilis",9.512796,-83.58081
"Eugenes_spectabilis",9.986257,-83.95837
"Eugenes_spectabilis",9.944197,-83.8561
"Eugenes_spectabilis",9.70065,-83.97292
"Eugenes_spectabilis",10.174433,-83.930336
"Eugenes_spectabilis",9.699518,-83.942375
"Eugenes_spectabilis",9.558067,-83.72371
"Eugenes_spectabilis",9.64499,-83.84951
"Eugenes_spectabilis",10.158711,-84.17906
"Eugenes_spectabilis",8.775,-82.432
"Eugenes_spectabilis",9.548754,-83.80886
"Eugenes_spectabilis",9.598882,-83.82093
"Eugenes_spectabilis",9.558063,-83.72402
"Eugenes_spectabilis",9.636186,-83.855995
"Eugenes_spectabilis",9.453707,-83.50129
"Eugenes_spectabilis",10.157931,-84.15288
"Eugenes_spectabilis",9.549641,-83.80708
"Eugenes_spectabilis",9.967846,-83.82742
"Eugenes_spectabilis",10.159247,-84.1721
"Eugenes_spectabilis",10.000241,-83.719696
"Eugenes_spectabilis",9.994744,-83.77337
"Eugenes_spectabilis",8.851672,-82.74706
"Eugenes_spectabilis",8.877489,-82.550446
"Eugenes_spectabilis",9.615218,-83.81804
"Eugenes_spectabilis",9.67744,-83.88715
"Eugenes_spectabilis",9.619029,-83.82706
"Eugenes_spectabilis",9.587796,-83.79768
"Eugenes_spectabilis",9.99896,-83.74509
"Eugenes_spectabilis",9.677404,-83.887054
"Eugenes_spectabilis",9.717146,-83.961464
"Eugenes_spectabilis",9.564717,-83.80108
"Eugenes_spectabilis",9.475667,-83.67976
"Eugenes_spectabilis",9.687526,-83.969124
"Eugenes_spectabilis",9.565825,-83.79987
"Eugenes_spectabilis",9.973008,-83.9547
"Eugenes_spectabilis",9.498238,-83.701035
"Eugenes_spectabilis",9.976768,-83.85321
"Eugenes_spectabilis",9.676405,-83.89246
"Eugenes_spectabilis",9.579083,-83.799095
"Eugenes_spectabilis",8.8698,-82.5667
"Eugenes_spectabilis",8.916378,-82.72635
"Eugenes_spectabilis",9.40318,-83.67084
"Eugenes_spectabilis",9.644315,-83.85039
"Eugenes_spectabilis",10.157077,-83.9363
"Eugenes_spectabilis",9.58401,-83.79747
"Eugenes_spectabilis",8.858729,-82.58886
"Eugenes_spectabilis",9.637713,-83.84924
"Eugenes_spectabilis",10.206995,-84.163994
"Eugenes_spectabilis",8.843823,-82.55368
"Eugenes_spectabilis",9.639225,-83.927536
"Eugenes_spectabilis",9.55317,-83.80928
"Eugenes_spectabilis",9.565262,-83.8015
"Eugenes_spectabilis",10.156965,-84.196106
"Eugenes_spectabilis",9.552778,-83.80639
"Eugenes_spectabilis",10.156976,-84.19609
"Eugenes_spectabilis",10.204188,-84.16189
"Eugenes_spectabilis",9.544529,-83.81535
"Eugenes_spectabilis",9.561165,-83.725624
"Eugenes_spectabilis",9.548678,-83.80238
"Eugenes_spectabilis",10.018936,-83.71123
"Eugenes_spectabilis",10.043174,-83.92528
"Eugenes_spectabilis",9.676139,-83.88716
"Eugenes_spectabilis",9.576983,-83.80032
